row,channel,visits,cost,contacts,date_time,spot
2724,I,-405.3,130.0,0.0,2019-03-28 16:04:00,4200_Square-One_90_Abba
2725,J,-223.65,3057.5,91666.66666666667,2019-03-28 16:47:00,3971_Random-Request_90_FPV
2726,F,-469.35,2392.5,17666.666666666668,2019-03-28 18:06:00,4025_Tram_60_FPV
2727,G,29.4,185.0,10000.0,2019-03-28 19:59:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2728,A,-742.35,10.0,11000.0,2019-03-28 21:07:00,4229_No-room_25_Abba
2729,O,-97.65,10042.5,593666.6666666666,2019-03-28 21:35:00,3971_Random-Request_90_FPV
2730,M,22974.0,72052.5,2176000.0,2019-03-28 22:18:00,3962_Pangalactic-Gargleblaster_90_FPV
2731,Q,-400.05,217.5,0.0,2019-03-28 22:44:00,4377_Pangalactic-Gargleblaster_25_FPV
2732,C,132.29999999999998,6550.0,194333.33333333334,2019-03-28 23:59:00,3971_Random-Request_90_FPV
2733,J,-189.0,410.0,28666.666666666668,2019-03-29 00:04:00,4378_Random-Request_25_FPV
2734,L,-338.1,545.0,24333.333333333332,2019-03-29 00:37:00,3971_Random-Request_90_FPV
2735,J,-182.7,22.5,22666.666666666668,2019-03-29 02:03:00,4378_Random-Request_25_FPV
2736,F,109.2,2.5,27333.333333333332,2019-03-29 02:19:00,3962_Pangalactic-Gargleblaster_90_FPV
2737,C,-197.4,247.5,88666.66666666667,2019-03-29 03:22:00,4378_Random-Request_25_FPV
2738,C,275.09999999999997,545.0,106000.0,2019-03-29 03:28:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2739,E,153.29999999999998,165.0,23666.666666666668,2019-03-29 04:14:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2740,C,350.7,765.0,85666.66666666667,2019-03-29 04:37:00,3971_Random-Request_90_FPV
2741,C,156.45000000000002,272.5,142333.33333333334,2019-03-29 04:42:00,4377_Pangalactic-Gargleblaster_25_FPV
2742,G,80.85000000000001,0.0,1333.3333333333333,2019-03-29 05:37:00,3971_Random-Request_90_FPV
2743,Q,-11.55,327.5,0.0,2019-03-29 05:58:00,4025_Tram_60_FPV
2744,E,-147.0,1047.5,18666.666666666668,2019-03-29 06:03:00,3962_Pangalactic-Gargleblaster_90_FPV
2745,E,15.75,3930.0,40000.0,2019-03-29 06:09:00,3962_Pangalactic-Gargleblaster_90_FPV
2746,C,-113.4,545.0,19666.666666666668,2019-03-29 06:56:00,3962_Pangalactic-Gargleblaster_90_FPV
2747,E,136.5,3930.0,81000.0,2019-03-29 07:26:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2748,A,437.85,1310.0,46333.333333333336,2019-03-29 07:43:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2749,C,-442.05,77.5,5666.666666666667,2019-03-29 07:59:00,4378_Random-Request_25_FPV
2750,E,48.3,1527.5,22000.0,2019-03-29 08:18:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2751,A,186.9,655.0,56666.666666666664,2019-03-29 08:32:00,4377_Pangalactic-Gargleblaster_25_FPV
2752,F,205.8,3262.5,104000.0,2019-03-29 08:37:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2753,P,161.70000000000002,2182.5,41666.666666666664,2019-03-29 08:45:00,3844_Winter-Time_90_Beta
2754,E,-228.9,1965.0,149000.0,2019-03-29 08:56:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2755,I,78.75,65.0,3666.6666666666665,2019-03-29 09:01:00,4228_No-room_25_Abba
2756,A,-116.55,3492.5,83666.66666666667,2019-03-29 09:43:00,3971_Random-Request_90_FPV
2757,F,308.7,3262.5,327333.3333333333,2019-03-29 10:24:00,4377_Pangalactic-Gargleblaster_25_FPV
2758,F,52.5,5057.5,299333.3333333333,2019-03-29 10:30:00,4378_Random-Request_25_FPV
2759,F,203.7,3262.5,359666.6666666667,2019-03-29 10:45:00,4378_Random-Request_25_FPV
2760,A,68.25,12.5,3333.3333333333335,2019-03-29 11:52:00,4200_Square-One_90_Abba
2761,J,85.05,1747.5,118666.66666666667,2019-03-29 12:02:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2762,J,564.9,3492.5,125333.33333333333,2019-03-29 12:41:00,3962_Pangalactic-Gargleblaster_90_FPV
2763,J,641.5500000000001,1747.5,116000.0,2019-03-29 12:50:00,4377_Pangalactic-Gargleblaster_25_FPV
2764,F,1230.6000000000001,6742.5,342000.0,2019-03-29 13:19:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2765,E,270.90000000000003,2182.5,103666.66666666667,2019-03-29 13:51:00,3971_Random-Request_90_FPV
2766,I,-118.65,1092.5,76666.66666666667,2019-03-29 14:35:00,4228_No-room_25_Abba
2767,I,61.95,130.0,1666.6666666666667,2019-03-29 15:35:00,4200_Square-One_90_Abba
2768,I,266.7,697.5,118000.0,2019-03-29 15:58:00,4200_Square-One_90_Abba
2769,F,357.0,762.5,63000.0,2019-03-29 16:53:00,4378_Random-Request_25_FPV
2770,I,-283.5,65.0,8333.333333333334,2019-03-29 17:52:00,4229_No-room_25_Abba
2771,K,485.1,1092.5,178666.66666666666,2019-03-29 18:58:00,3971_Random-Request_90_FPV
2772,F,1193.8500000000001,4785.0,305666.6666666667,2019-03-29 19:16:00,4377_Pangalactic-Gargleblaster_25_FPV
2773,D,39.9,5847.5,104000.0,2019-03-29 20:19:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2774,C,668.85,8842.5,271666.6666666667,2019-03-29 20:34:00,4378_Random-Request_25_FPV
2775,O,273.0,5022.5,368333.3333333333,2019-03-29 20:46:00,4378_Random-Request_25_FPV
2776,O,394.8,5022.5,359333.3333333333,2019-03-29 21:57:00,4377_Pangalactic-Gargleblaster_25_FPV
2777,E,622.65,820.0,116000.0,2019-03-29 22:02:00,4378_Random-Request_25_FPV
2778,E,194.25,3057.5,173666.66666666666,2019-03-29 22:09:00,4378_Random-Request_25_FPV
2779,F,321.3,870.0,19666.666666666668,2019-03-29 22:24:00,4378_Random-Request_25_FPV
2780,A,-226.8,7.5,23333.333333333332,2019-03-29 23:11:00,4228_No-room_25_Abba
2781,I,57.75,130.0,79333.33333333333,2019-03-30 00:04:00,4227_Busy-Bee_25_Abba
2782,E,244.65,6112.5,110666.66666666667,2019-03-30 00:40:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2783,J,238.35,545.0,65333.333333333336,2019-03-30 02:04:00,4377_Pangalactic-Gargleblaster_25_FPV
2784,A,39.9,110.0,13000.0,2019-03-30 02:32:00,4203_Longterm-Camping_90_Abba
2785,D,-53.55,830.0,19333.333333333332,2019-03-30 02:42:00,4377_Pangalactic-Gargleblaster_25_FPV
2786,F,78.75,2.5,111666.66666666667,2019-03-30 03:08:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2787,C,24.15,392.5,88333.33333333333,2019-03-30 03:33:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2788,E,15.75,0.0,24333.333333333332,2019-03-30 03:43:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2789,O,24.15,710.0,83666.66666666667,2019-03-30 03:58:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2790,K,190.05,42.5,3666.6666666666665,2019-03-30 04:42:00,4215_Utility-Function_60_Abba
2791,K,5.25,217.5,125333.33333333333,2019-03-30 05:07:00,4378_Random-Request_25_FPV
2792,E,159.6,165.0,81333.33333333333,2019-03-30 05:17:00,4378_Random-Request_25_FPV
2793,C,139.65,165.0,12666.666666666666,2019-03-30 05:46:00,3971_Random-Request_90_FPV
2794,A,-95.55,5.0,0.0,2019-03-30 06:20:00,4228_No-room_25_Abba
2795,L,55.65,197.5,5666.666666666667,2019-03-30 06:38:00,4377_Pangalactic-Gargleblaster_25_FPV
2796,C,31.5,545.0,13666.666666666666,2019-03-30 06:58:00,3962_Pangalactic-Gargleblaster_90_FPV
2797,E,-151.20000000000002,3930.0,86000.0,2019-03-30 07:28:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2798,F,19.95,3262.5,103333.33333333333,2019-03-30 08:07:00,4377_Pangalactic-Gargleblaster_25_FPV
2799,F,69.3,1032.5,43000.0,2019-03-30 08:23:00,4378_Random-Request_25_FPV
2800,P,680.4,2182.5,65333.333333333336,2019-03-30 09:01:00,3844_Winter-Time_90_Beta
2801,A,428.4,1747.5,79333.33333333333,2019-03-30 09:32:00,4377_Pangalactic-Gargleblaster_25_FPV
2802,F,-139.65,1032.5,83666.66666666667,2019-03-30 09:45:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2803,E,-21.0,1965.0,127000.0,2019-03-30 10:28:00,4377_Pangalactic-Gargleblaster_25_FPV
2804,M,3113.25,0.0,863333.3333333334,2019-03-30 10:55:00,4025_Tram_60_FPV
2805,F,169.05,3262.5,230000.0,2019-03-30 11:08:00,4377_Pangalactic-Gargleblaster_25_FPV
2806,J,-75.60000000000001,1747.5,58333.333333333336,2019-03-30 11:14:00,4378_Random-Request_25_FPV
2807,A,-112.35,217.5,3666.6666666666665,2019-03-30 11:19:00,4215_Utility-Function_60_Abba
2808,F,557.5500000000001,6525.0,221333.33333333334,2019-03-30 12:07:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2809,A,37.800000000000004,55.0,2333.3333333333335,2019-03-30 12:22:00,4227_Busy-Bee_25_Abba
2810,F,324.45,6525.0,209000.0,2019-03-30 12:38:00,3971_Random-Request_90_FPV
2811,J,6.3,545.0,27333.333333333332,2019-03-30 12:43:00,3971_Random-Request_90_FPV
2812,K,-180.6,3057.5,218000.0,2019-03-30 13:05:00,4378_Random-Request_25_FPV
2813,F,147.0,1032.5,74666.66666666667,2019-03-30 13:12:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2814,F,865.2,6525.0,234333.33333333334,2019-03-30 13:43:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2815,P,-10.5,3930.0,108666.66666666667,2019-03-30 13:57:00,3844_Winter-Time_90_Beta
2816,K,217.35,3057.5,285333.3333333333,2019-03-30 15:47:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2817,C,490.35,4345.0,152666.66666666666,2019-03-30 15:56:00,4378_Random-Request_25_FPV
2818,N,355.95,3492.5,153000.0,2019-03-30 16:04:00,3971_Random-Request_90_FPV
2819,C,166.95000000000002,492.5,15000.0,2019-03-30 17:13:00,3962_Pangalactic-Gargleblaster_90_FPV
2820,I,376.95,1092.5,156000.0,2019-03-30 17:28:00,4227_Busy-Bee_25_Abba
2821,G,181.65,95.0,5666.666666666667,2019-03-30 18:59:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2822,F,1102.5,4785.0,277333.3333333333,2019-03-30 19:08:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2823,P,-36.75,2730.0,146000.0,2019-03-30 20:00:00,3859_Winter-Time_25_Beta
2824,M,6321.0,80785.0,1609666.6666666667,2019-03-30 20:17:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2825,C,511.35,5457.5,49000.0,2019-03-30 20:26:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2826,C,-27.3,5457.5,61000.0,2019-03-30 20:58:00,4378_Random-Request_25_FPV
2827,I,-365.4,175.0,8000.0,2019-03-30 21:30:00,4200_Square-One_90_Abba
2828,O,69.3,5022.5,283000.0,2019-03-30 21:43:00,4378_Random-Request_25_FPV
2829,F,422.1,3155.0,85000.0,2019-03-30 21:52:00,4377_Pangalactic-Gargleblaster_25_FPV
2830,M,11277.0,87335.0,1851666.6666666667,2019-03-30 21:57:00,3962_Pangalactic-Gargleblaster_90_FPV
2831,I,422.1,1200.0,85000.0,2019-03-30 22:12:00,4200_Square-One_90_Abba
2832,Q,254.1,165.0,0.0,2019-03-30 22:27:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2833,M,899.85,2.5,0.0,2019-03-30 23:17:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2834,L,-10.5,1267.5,27333.333333333332,2019-03-30 23:23:00,3971_Random-Request_90_FPV
2835,P,369.6,2730.0,124666.66666666667,2019-03-30 23:29:00,3859_Winter-Time_25_Beta
2836,C,652.0500000000001,5350.0,106666.66666666667,2019-03-31 00:00:00,3962_Pangalactic-Gargleblaster_90_FPV
2837,M,1426.95,2.5,0.0,2019-03-31 00:57:00,3962_Pangalactic-Gargleblaster_90_FPV
2838,A,66.14999999999999,55.0,11666.666666666666,2019-03-31 01:33:00,4229_No-room_25_Abba
2839,C,294.0,5350.0,82000.0,2019-03-31 02:38:00,3971_Random-Request_90_FPV
2840,C,74.55,5350.0,81666.66666666667,2019-03-31 02:57:00,3962_Pangalactic-Gargleblaster_90_FPV
2841,C,64.05,545.0,55666.666666666664,2019-03-31 03:04:00,3962_Pangalactic-Gargleblaster_90_FPV
2842,E,-122.85,87.5,13666.666666666666,2019-03-31 03:13:00,3962_Pangalactic-Gargleblaster_90_FPV
2843,C,163.79999999999998,247.5,46666.666666666664,2019-03-31 03:21:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2844,C,84.0,765.0,71333.33333333333,2019-03-31 03:33:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2845,K,-5.25,437.5,47333.333333333336,2019-03-31 03:53:00,3962_Pangalactic-Gargleblaster_90_FPV
2846,G,-15.75,0.0,1333.3333333333333,2019-03-31 03:58:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2847,O,196.35,710.0,89666.66666666667,2019-03-31 04:13:00,3971_Random-Request_90_FPV
2848,E,-5.25,42.5,29666.666666666668,2019-03-31 05:12:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2849,K,1.05,217.5,82666.66666666667,2019-03-31 05:18:00,4377_Pangalactic-Gargleblaster_25_FPV
2850,Q,-29.4,285.0,0.0,2019-03-31 05:23:00,4377_Pangalactic-Gargleblaster_25_FPV
2851,O,238.35,710.0,153000.0,2019-03-31 05:28:00,3962_Pangalactic-Gargleblaster_90_FPV
2852,A,60.9,105.0,0.0,2019-03-31 05:39:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2853,K,425.25,217.5,87666.66666666667,2019-03-31 05:50:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2854,A,79.8,105.0,0.0,2019-03-31 05:56:00,4378_Random-Request_25_FPV
2855,G,6.3,95.0,1666.6666666666667,2019-03-31 06:20:00,4378_Random-Request_25_FPV
2856,K,235.2,87.5,5000.0,2019-03-31 06:32:00,4203_Longterm-Camping_90_Abba
2857,O,89.25,3930.0,266000.0,2019-03-31 06:43:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2858,D,93.45,262.5,2000.0,2019-03-31 07:19:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2859,L,-108.15,217.5,13333.333333333334,2019-03-31 07:34:00,3962_Pangalactic-Gargleblaster_90_FPV
2860,C,21.0,110.0,3666.6666666666665,2019-03-31 08:12:00,4377_Pangalactic-Gargleblaster_25_FPV
2861,L,216.3,110.0,5333.333333333333,2019-03-31 08:38:00,4377_Pangalactic-Gargleblaster_25_FPV
2862,Q,-116.55,567.5,0.0,2019-03-31 08:44:00,3971_Random-Request_90_FPV
2863,I,624.75,2182.5,143666.66666666666,2019-03-31 09:18:00,4215_Utility-Function_60_Abba
2864,I,203.7,42.5,0.0,2019-03-31 09:50:00,4229_No-room_25_Abba
2865,I,110.25,1092.5,136333.33333333334,2019-03-31 10:00:00,4200_Square-One_90_Abba
2866,F,169.05,217.5,19333.333333333332,2019-03-31 10:09:00,4377_Pangalactic-Gargleblaster_25_FPV
2867,I,311.84999999999997,2182.5,142666.66666666666,2019-03-31 10:17:00,4203_Longterm-Camping_90_Abba
2868,I,52.5,1092.5,145666.66666666666,2019-03-31 10:51:00,4227_Busy-Bee_25_Abba
2869,C,187.95,382.5,23333.333333333332,2019-03-31 11:09:00,4377_Pangalactic-Gargleblaster_25_FPV
2870,M,877.8,30567.5,1432000.0,2019-03-31 11:18:00,3971_Random-Request_90_FPV
2871,K,-5.25,42.5,1000.0,2019-03-31 11:23:00,4228_No-room_25_Abba
2872,I,501.9,87.5,666.6666666666666,2019-03-31 11:30:00,4203_Longterm-Camping_90_Abba
2873,I,447.3,1092.5,128333.33333333333,2019-03-31 11:38:00,4229_No-room_25_Abba
2874,K,376.95,42.5,3666.6666666666665,2019-03-31 11:45:00,4229_No-room_25_Abba
2875,I,-200.55,262.5,38666.666666666664,2019-03-31 12:26:00,4229_No-room_25_Abba
2876,K,95.55,2837.5,113333.33333333333,2019-03-31 12:46:00,4203_Longterm-Camping_90_Abba
2877,I,50.4,2182.5,168666.66666666666,2019-03-31 13:40:00,4200_Square-One_90_Abba
2878,G,12.6,185.0,9000.0,2019-03-31 13:57:00,3971_Random-Request_90_FPV
2879,F,870.45,217.5,40000.0,2019-03-31 14:11:00,4378_Random-Request_25_FPV
2880,C,-396.9,217.5,16000.0,2019-03-31 14:25:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2881,I,154.35,1092.5,121333.33333333333,2019-03-31 14:53:00,4228_No-room_25_Abba
2882,F,675.15,435.0,28333.333333333332,2019-03-31 15:28:00,3962_Pangalactic-Gargleblaster_90_FPV
2883,C,657.3000000000001,1310.0,28000.0,2019-03-31 15:44:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2884,K,774.9,65.0,11666.666666666666,2019-03-31 15:53:00,4228_No-room_25_Abba
2885,L,156.45000000000002,600.0,25666.666666666668,2019-03-31 16:12:00,3971_Random-Request_90_FPV
2886,I,948.15,3492.5,262666.6666666667,2019-03-31 16:24:00,4203_Longterm-Camping_90_Abba
2887,K,9.450000000000001,262.5,11666.666666666666,2019-03-31 16:31:00,4215_Utility-Function_60_Abba
2888,C,288.75,2565.0,42333.333333333336,2019-03-31 16:39:00,4377_Pangalactic-Gargleblaster_25_FPV
2889,C,722.4,1200.0,32666.666666666668,2019-03-31 17:23:00,4377_Pangalactic-Gargleblaster_25_FPV
2890,I,-704.55,392.5,44000.0,2019-03-31 17:34:00,4229_No-room_25_Abba
2891,C,-304.5,2565.0,42333.333333333336,2019-03-31 17:43:00,4377_Pangalactic-Gargleblaster_25_FPV
2892,C,932.4,1200.0,40000.0,2019-03-31 17:50:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2893,I,580.65,1572.5,54000.0,2019-03-31 17:56:00,4215_Utility-Function_60_Abba
2894,I,-616.35,165.0,19000.0,2019-03-31 18:04:00,4228_No-room_25_Abba
2895,C,418.95,2730.0,40666.666666666664,2019-03-31 18:13:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2896,K,912.45,5457.5,403666.6666666667,2019-03-31 19:27:00,4228_No-room_25_Abba
2897,D,937.65,5847.5,90000.0,2019-03-31 19:50:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2898,C,178.5,10917.5,197000.0,2019-03-31 20:18:00,4378_Random-Request_25_FPV
2899,I,661.5,1420.0,67666.66666666667,2019-03-31 20:29:00,4200_Square-One_90_Abba
2900,G,-324.45,95.0,4666.666666666667,2019-03-31 20:38:00,4377_Pangalactic-Gargleblaster_25_FPV
2901,I,1929.9,9170.0,375000.0,2019-03-31 20:50:00,4200_Square-One_90_Abba
2902,I,-63.0,710.0,78333.33333333333,2019-03-31 21:03:00,4227_Busy-Bee_25_Abba
2903,M,1468.95,218340.0,1036333.3333333334,2019-03-31 21:15:00,3971_Random-Request_90_FPV
2904,I,684.6,4585.0,337666.6666666667,2019-03-31 21:27:00,4227_Busy-Bee_25_Abba
2905,F,454.65,1740.0,43000.0,2019-03-31 21:36:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2906,I,406.35,87.5,8666.666666666666,2019-03-31 21:52:00,4228_No-room_25_Abba
2907,I,571.1999999999999,175.0,6666.666666666667,2019-03-31 22:46:00,4200_Square-One_90_Abba
2908,C,7.35,8952.5,37333.333333333336,2019-03-31 22:55:00,3962_Pangalactic-Gargleblaster_90_FPV
2909,C,-270.90000000000003,545.0,21666.666666666668,2019-03-31 23:12:00,3971_Random-Request_90_FPV
2910,C,-26.25,545.0,15666.666666666666,2019-03-31 23:39:00,3962_Pangalactic-Gargleblaster_90_FPV
2911,K,106.05,217.5,32000.0,2019-03-31 23:47:00,4203_Longterm-Camping_90_Abba
2912,C,-84.0,2.5,25000.0,2019-04-01 00:08:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2913,M,402.15,2.5,0.0,2019-04-01 00:15:00,3971_Random-Request_90_FPV
2914,K,34.65,42.5,29000.0,2019-04-01 00:20:00,4227_Busy-Bee_25_Abba
2915,L,543.9,545.0,35666.666666666664,2019-04-01 00:28:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2916,I,-85.05,130.0,18666.666666666668,2019-04-01 01:06:00,4228_No-room_25_Abba
2917,I,109.2,175.0,3000.0,2019-04-01 02:07:00,4200_Square-One_90_Abba
2918,C,228.9,2.5,25666.666666666668,2019-04-01 02:17:00,4378_Random-Request_25_FPV
2919,C,28.35,165.0,14666.666666666666,2019-04-01 02:27:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2920,C,108.15,545.0,32333.333333333332,2019-04-01 03:13:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2921,K,-22.05,217.5,61666.666666666664,2019-04-01 03:19:00,4378_Random-Request_25_FPV
2922,C,-1.05,87.5,7333.333333333333,2019-04-01 03:26:00,3971_Random-Request_90_FPV
2923,K,15.75,10.0,9333.333333333334,2019-04-01 03:31:00,4229_No-room_25_Abba
2924,C,223.65,42.5,9666.666666666666,2019-04-01 03:57:00,4377_Pangalactic-Gargleblaster_25_FPV
2925,C,-203.7,272.5,45000.0,2019-04-01 04:19:00,4378_Random-Request_25_FPV
2926,K,72.45,217.5,65333.333333333336,2019-04-01 04:31:00,4377_Pangalactic-Gargleblaster_25_FPV
2927,C,56.7,327.5,46000.0,2019-04-01 05:37:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2928,A,47.25,110.0,0.0,2019-04-01 05:53:00,4377_Pangalactic-Gargleblaster_25_FPV
2929,G,155.4,0.0,4666.666666666667,2019-04-01 05:59:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2930,G,56.7,95.0,4666.666666666667,2019-04-01 06:23:00,4377_Pangalactic-Gargleblaster_25_FPV
2931,C,107.1,1092.5,68333.33333333333,2019-04-01 06:43:00,4378_Random-Request_25_FPV
2932,C,-48.3,2292.5,73666.66666666667,2019-04-01 06:50:00,4378_Random-Request_25_FPV
2933,H,237.3,1310.0,58333.333333333336,2019-04-01 07:30:00,4378_Random-Request_25_FPV
2934,C,171.15,1965.0,77000.0,2019-04-01 07:45:00,4377_Pangalactic-Gargleblaster_25_FPV
2935,C,-37.800000000000004,2182.5,61000.0,2019-04-01 07:51:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2936,P,54.6,1092.5,25333.333333333332,2019-04-01 08:26:00,3844_Winter-Time_90_Beta
2937,H,-55.65,2620.0,89000.0,2019-04-01 08:39:00,3971_Random-Request_90_FPV
2938,C,386.4,2292.5,100333.33333333333,2019-04-01 08:49:00,4377_Pangalactic-Gargleblaster_25_FPV
2939,I,656.25,2182.5,140000.0,2019-04-01 08:57:00,4215_Utility-Function_60_Abba
2940,E,-430.5,612.5,21000.0,2019-04-01 09:04:00,3962_Pangalactic-Gargleblaster_90_FPV
2941,C,405.3,1092.5,42666.666666666664,2019-04-01 09:12:00,4377_Pangalactic-Gargleblaster_25_FPV
2942,I,323.40000000000003,525.0,27666.666666666668,2019-04-01 09:25:00,4203_Longterm-Camping_90_Abba
2943,I,2.1,175.0,0.0,2019-04-01 09:39:00,4215_Utility-Function_60_Abba
2944,I,-265.65000000000003,262.5,41333.333333333336,2019-04-01 09:53:00,4229_No-room_25_Abba
2945,I,-43.05,545.0,141666.66666666666,2019-04-01 09:59:00,4229_No-room_25_Abba
2946,D,65.10000000000001,262.5,29333.333333333332,2019-04-01 10:15:00,4377_Pangalactic-Gargleblaster_25_FPV
2947,G,73.5,95.0,3333.3333333333335,2019-04-01 10:20:00,4378_Random-Request_25_FPV
2948,I,297.15000000000003,1092.5,146666.66666666666,2019-04-01 10:55:00,4227_Busy-Bee_25_Abba
2949,M,2567.25,30567.5,1249666.6666666667,2019-04-01 11:11:00,3962_Pangalactic-Gargleblaster_90_FPV
2950,I,351.75,1092.5,173666.66666666666,2019-04-01 11:22:00,4228_No-room_25_Abba
2951,C,206.85,2292.5,88666.66666666667,2019-04-01 11:31:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2952,C,160.65,382.5,25666.666666666668,2019-04-01 11:37:00,4378_Random-Request_25_FPV
2953,C,330.75,2620.0,34000.0,2019-04-01 11:58:00,3971_Random-Request_90_FPV
2954,C,400.05,4585.0,110333.33333333333,2019-04-01 12:44:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2955,K,129.15,1420.0,120333.33333333333,2019-04-01 12:56:00,4228_No-room_25_Abba
2956,E,122.85,305.0,42000.0,2019-04-01 13:04:00,4378_Random-Request_25_FPV
2957,I,700.35,1092.5,147000.0,2019-04-01 13:11:00,4229_No-room_25_Abba
2958,I,139.65,2182.5,146333.33333333334,2019-04-01 13:49:00,4200_Square-One_90_Abba
2959,O,-229.95,6222.5,369333.3333333333,2019-04-01 13:58:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2960,K,597.4499999999999,217.5,10666.666666666666,2019-04-01 14:15:00,4215_Utility-Function_60_Abba
2961,F,-93.45,217.5,24000.0,2019-04-01 14:38:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2962,E,-365.4,1310.0,40333.333333333336,2019-04-01 15:05:00,3971_Random-Request_90_FPV
2963,A,70.35000000000001,3820.0,73666.66666666667,2019-04-01 16:16:00,4377_Pangalactic-Gargleblaster_25_FPV
2964,H,120.75,3057.5,256333.33333333334,2019-04-01 16:33:00,4378_Random-Request_25_FPV
2965,C,-340.2,2565.0,47666.666666666664,2019-04-01 17:27:00,4378_Random-Request_25_FPV
2966,K,152.25,130.0,12333.333333333334,2019-04-01 17:40:00,4203_Longterm-Camping_90_Abba
2967,C,-135.45000000000002,2565.0,33333.333333333336,2019-04-01 17:58:00,4377_Pangalactic-Gargleblaster_25_FPV
2968,H,-323.40000000000003,6112.5,271000.0,2019-04-01 18:05:00,3973_Toxic-Vanilla-Milkshake_90_FPV
2969,F,33.6,597.5,30000.0,2019-04-01 18:48:00,4377_Pangalactic-Gargleblaster_25_FPV
2970,K,-119.7,110.0,4333.333333333333,2019-04-01 19:25:00,4227_Busy-Bee_25_Abba
2971,I,767.55,4585.0,398000.0,2019-04-01 19:33:00,4229_No-room_25_Abba
2972,D,1398.6,5847.5,147000.0,2019-04-01 19:49:00,4377_Pangalactic-Gargleblaster_25_FPV
2973,C,-164.85,5457.5,66666.66666666667,2019-04-01 19:58:00,3971_Random-Request_90_FPV
2974,D,-310.8,4040.0,40333.333333333336,2019-04-01 20:08:00,3971_Random-Request_90_FPV
2975,C,436.8,10917.5,174333.33333333334,2019-04-01 20:24:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2976,E,412.65,1637.5,42000.0,2019-04-01 20:32:00,4379_Toxic-Vanilla-Milkshake_25_FPV
2977,E,-147.0,3275.0,41666.666666666664,2019-04-01 20:59:00,3971_Random-Request_90_FPV
2978,K,172.2,110.0,9333.333333333334,2019-04-01 21:26:00,4228_No-room_25_Abba
2979,I,182.7,655.0,9000.0,2019-04-01 21:44:00,4203_Longterm-Camping_90_Abba
2980,N,341.25,9280.0,69333.33333333333,2019-04-01 22:27:00,4377_Pangalactic-Gargleblaster_25_FPV
2981,E,592.1999999999999,1637.5,51000.0,2019-04-01 22:33:00,4378_Random-Request_25_FPV
2982,L,-119.7,632.5,21666.666666666668,2019-04-01 23:14:00,4377_Pangalactic-Gargleblaster_25_FPV
